Scenario,DLP,1,Scenario 1.0 (Psetup1),,Set-up Disneyland Hotel,,
Req,WDW,30.2,1.12,Product,Provide the user with a lookup / search function to look up product availability for a defined product.,Inventory Management,Product Bundling
Req,WDW,30.2,1.13,Product,"Provide the ability to set up procured products that can be sold and fulfilled (ex.: Car Depots, Airport/City Pairs, Airlines, etc.).
",Transportation and Procurement,Pricing
Req,WDW,30.2,1.15,Product,Provide the ability to associate a product to one or more assets to manage availability needs of an order.,Product Management,Product Set-up
Req,WDW,30.2,1.18,Product,Provide user with a lookup / search function to look up sales date definitions for a specific product or group of products.,Order Management,Product Sales Dates
Req,WDW,30.2,1.21,Product,Provide user with a lookup / search function to look up fulfillment date definitions for a specific product or group of products.,Order Management,Product Fulfillment Dates
Req,WDW,30.2,1.22,Product,"Provide an interface that allows a user to locate, update and save a fulfillment date for a specific product.",Product Management,Product Fulfillment Dates
Req,WDW,30.2,1.24,Product,"Provide an interface that allows the user to create and administer business rules for accounting, pricing and sales order management activities.",Product Management,Business Rules
Req,WDW,30.2,1.25,Product,"Provide the ability to administer accounting-based business rules to include configuration, deposit, payment and pricing set up.",Product Management,Business Rules
Req,WDW,30.2,1.26,Product,"Provide the ability to administer sales order-based business rules to include order modification, cancellation and cancellation fees. ",Product Management,Product Sales Policies
Req,WDW,30.2,1.27,Pricing,"Provide the ability to define and manage a unique price for a stand-alone product, a package of products and procured products.",Product Management,Pricing
Req,WDW,30.2,1.28,Pricing,"Provide the ability to define and configure the price of a product based on multiple product dimensions such as, but not limited to, buyer type, seller type, sales dates and fulfillment dates.",Product Management,Pricing
Req,WDW,30.2,1.29,Pricing,"Provide the ability to define and manage a specific price markup per single product, package of products or a procured product.",Product Management,Pricing
Req,WDW,30.2,1.33,Product,"Provide the ability to create a product offering for a single stand-alone product, a package of multiple products and procured products.",Product Management,Product Offer
Req,WDW,30.2,1.36,Product,"Provide the user with a product offering lookup / search function to look up product offerings based on a range of characteristics (i.e. product offering name, product association, etc).",Order Management,Product Offer
Req,WDW,30.2,1.38,Product,"Provide an interface that allows the user to create and administer business rules for sales offers, booking, modifications, cancellations, deposits and other related accounting and sales order management activities.",Product Management,Business Rules
Req,WDW,30.2,1.39,Product,"Provide the ability to administer accounting-based business rules to include configuration, deposit, payment and pricing set up.",Product Management,Accounting Rules
Req,WDW,30.2,1.40,Product,"Provide the ability to administer sales order-based business rules to include order modification, cancellation and cancellation fees. ",Product Management,Sales Order Management Rules
Req,WDW,30.2,1.50,Inventory,Provide the user with the ability to manually define inventory availability rules for an individual inventory item or a group of inventory items.,Inventory Management,Inventory Configuration
Req,WDW,30.2,1.52,Inventory,"Provide the user with the ability to manually and systematically create transportation allotments.  Transportation allotment examples include air transportation, train transportation and rental car transportation).",Inventory Management,Transportation
Req,WDW,30.2,1.53,Inventory,"Provide user with a lookup / search function to look up transportation allotments based on types of transportation allotment (air, train and rental car).",Inventory Management,Transportation
Req,WDW,30.2,1.58,Inventory,"Provide the ability to search availability of transportation allotments to include, but not limited to, air, train and rental car transportation.",Inventory Management,Transportation
Req,WDW,30.2,1.59,Inventory,Provide the ability to manually and systematically search inventory availability for a specific inventory item or a group of inventory items. ,Inventory Management,Availability
Req,WDW,30.2,1.65,Inventory,"Provide an interface that allows a user to locate, update and save existing transportation schedules.",Product Management,Transportation
Req,WDW,30.2,1.73,Product Pricing,"Define Product Cost: Ability to build and change independent costs/margins/adjustments/restrictions for air, hotel, transportation, features, and cruise",Product Management,Product Price Planning
Req,WDW,30.2,1.75,Product Pricing,"Define Product Cost: Ability to price components as per person, per package, per adult, per room, etc.",Product Management,Product Price Planning
Req,WDW,30.2,1.83,Product Definition,Ability to Receive Product Information,Product Management,Product Configuration
Req,WDW,30.2,2.08,Party,Provide the user the ability to create and set up a vendor profile for external partners.,Party Management,Organization
Req,WDW,30.2,4.01,Offer,Provide an accessible interface that allows the ability to search availability based on guest preferences or parameters.,Inventory Management,Search Availability based on Guest Preferences or Parameters
Req,WDW,30.2,4.02,Offer,Provide the user the ability to search availability by specific dates and a specific product.,Inventory Management,Search Dates and a Specific Product 
Req,WDW,30.2,4.03,Offer,Provide the user the ability to search availability by specific dates and a single or combination of product types. ,Inventory Management,"Search Dates and a Single Product Type or Combination of Product Types (Accommodation, Food & Beverage, Admissions, Services, Etc.) "
Req,WDW,30.2,4.04,Offer,Provide an interface that allows the user to shop for products and obtain pricing.,Order Management,Shop for Product
Req,WDW,30.2,4.05,Offer,Provide the user the ability to add individual or pre-bundled products to an order or package.,Order Management,Add Individual Products
Req,WDW,30.2,4.06,Offer,Provide an interface that allows a user to locate product availability.,Order Management,Search Product Availability
Req,WDW,30.2,4.07,Offer,Provide the user the ability to quote a price for a specific offer based on the selection of products and applicable revenue management controls.,Order Management,Quote Price for Product Offer
Req,WDW,30.2,4.09,Offer,Provide the ability for a user to select single or multiple sales offers to continue for booking.,Order Management,Offer Selection
Req,WDW,30.2,5.06,Sales Management,Provide an interface that allows the user to administer sales contracts in order to appropriately fulfill sales orders.,Order Management,Manage Sales Orders
Req,WDW,30.2,5.12,Sales Management,Provide the ability to store a sales item's cost and sale price information in order to accurately track margin information.,Order Management,Manage Sales Orders
Req,WDW,30.2,5.21,Sales Management,Provide the user the ability to delete a posted payment from a sales order.,Order Management,Manage Sales Orders
Req,WDW,30.2,5.23,Sales Management,"Provide the user the ability to store external references (custom field/open field/external ID) for charges, payments and settlement methods.",Order Management,Manage Sales Orders
Req,WDW,30.2,5.29,Sales Management,Provide the user the ability to book a sales order after said customer has completed the shop process.,Order Management,Manage Reservations
Req,WDW,30.2,5.33,Sales Management,Provide the user the ability to link travelwith reservations.,#N/A,Manage Reservations
Req,WDW,30.2,5.34,Sales Management,Provide the user the ability to link reservations to indicate parties traveling together.,#N/A,Manage Reservations
Req,WDW,30.2,6.04,Sales Management,"Provide the ability to capture, store and view sales order history ",Order Management,Modify Reservation
Req,WDW,30.2,6.06,Sales Management,Provide an interface that allows a user to locate and update a sales order item.,Order Management,Modify Reservation
Req,WDW,30.2,6.08,Sales Management,Provide an interface that allows a user to locate and update reservations for external partners,Order Management,Modify Reservation
Req,WDW,30.2,6.21,Sales Management,Ability to Authorize Credit Cards On-Line,Order Management,Sales Payment Processing
Req,WDW,30.2,6.22,Sales Management,Ability to Recognize Payment,Order Management,Sales Payment Processing
Req,WDW,30.2,8.05,Customer Communication,Provide the user the ability to input fixed and free-form internal and external comments that are compliant with legal restrictions.,Order Management,Manage Customer Communication Services
Req,WDW,30.2,9.10,Accounting,Provide user with a lookup / search function to look up charge and payment information.,Order Management,Search Charges
Sub,WDW,30.4,Sub-Scenario 30.4 (WCxl8.4),,"Cancel Pax 4 on GDS, Cancel Pax 4 on reservation via Cxl by Transaction (which cancels the inventory and then the price lines would need to be modified)",,
Req,WDW,30.4,1.26,Product,"Provide the ability to administer sales order-based business rules to include order modification, cancellation and cancellation fees. ",Product Management,Product Sales Policies
Req,WDW,30.4,1.40,Product,"Provide the ability to administer sales order-based business rules to include order modification, cancellation and cancellation fees. ",Product Management,Sales Order Management Rules
Req,WDW,30.4,6.04,Sales Management,"Provide the ability to capture, store and view sales order history ",Order Management,Modify Reservation
Req,WDW,30.4,6.05,Sales Management,Provide an interface that allows a user to locate and update a sales order including customers and order status.,Order Management,Modify Reservation
Req,WDW,30.4,6.06,Sales Management,Provide an interface that allows a user to locate and update a sales order item.,Order Management,Modify Reservation
Scenario,DLR,32.0,Scenario 32.0 (DBook7),,"Book Grand Californian, air, cancel pax, modify air and issue tickets",,
Sub,DLR,32.1,Sub Scenario 32.1 (DBook7.1),,"Book 4 adults in 1 room @ Grand Californian, 3 day park hopper",,
Req,DLR,32.1,1.11,Product,"Provide the user with a lookup / search function to look up stand-alone Products and Package Products based on key product features, attributes and characteristics.",Order Management,Asset Management
Req,DLR,32.1,1.12,Product,Provide the user with a lookup / search function to look up product availability for a defined product.,Inventory Management,Product Set-up
Req,DLR,32.1,1.15,Product,Provide the ability to associate a product to one or more assets to manage availability needs of an order.,Product Management,Product Set-up
Req,DLR,32.1,1.17,Product,"Provide an interface that allows for the user to create and manage sales date definitions for a single product supporting continuous sales dates, gaps between sales dates and preventing disparate same date definitions.",Product Management,Product Sales Dates
Req,DLR,32.1,1.18,Product,Provide user with a lookup / search function to look up sales date definitions for a specific product or group of products.,Order Management,Product Sales Dates
Req,DLR,32.1,1.19,Product,"Provide an interface that allows a user to locate, update, delete and save a sales date for a specific product.",Product Management,Product Sales Dates
Req,DLR,32.1,1.20,Product,"Provide an interface that allows for the user to create and manage fulfillment date definitions for a single product supporting continuous fulfillment dates, gaps between sales dates and preventing disparate same date definitions.",Product Management,Product Fulfillment Dates
Req,DLR,32.1,1.21,Product,Provide user with a lookup / search function to look up fulfillment date definitions for a specific product or group of products.,Order Management,Product Fulfillment Dates
Req,DLR,32.1,1.22,Product,"Provide an interface that allows a user to locate, update and save a fulfillment date for a specific product.",Product Management,Product Fulfillment Dates
Req,DLR,32.1,1.24,Product,"Provide an interface that allows the user to create and administer business rules for accounting, pricing and sales order management activities.",Product Management,Business Rules
Req,DLR,32.1,1.27,Pricing,"Provide the ability to define and manage a unique price for a stand-alone product, a package of products and procured products.",Product Management,Pricing
Req,DLR,32.1,1.28,Pricing,"Provide the ability to define and configure the price of a product based on multiple product dimensions such as, but not limited to, buyer type, seller type, sales dates and fulfillment dates.",Product Management,Pricing
Req,DLR,32.1,1.29,Pricing,"Provide the ability to define and manage a specific price markup per single product, package of products or a procured product.",Product Management,Pricing
Req,DLR,32.1,1.32,Pricing,"Provide the ability to support multiple tax rates when defining the price of a single product, package of products or a procured product.",Product Management,Globalization
Req,DLR,32.1,1.33,Product,"Provide the ability to create a product offering for a single stand-alone product, a package of multiple products and procured products.",Product Management,Product Offer
Req,DLR,32.1,1.36,Product,"Provide the user with a product offering lookup / search function to look up product offerings based on a range of characteristics (i.e. product offering name, product association, etc).",Order Management,Product Offer
Req,DLR,32.1,1.38,Product,"Provide an interface that allows the user to create and administer business rules for sales offers, booking, modifications, cancellations, deposits and other related accounting and sales order management activities.",Product Management,Business Rules
Req,DLR,32.1,1.41,Product,Provide the ability to create customer eligibility rules for the product offer process.,Product Management,Eligibility Rules
Req,DLR,32.1,1.61,Inventory,Provide an interface that allows the administration of inventory revenue controls,Inventory Management,Inventory Revenue Control
Req,DLR,32.1,1.69,Inventory,"Provide the ability to set up and manage country, province, territory and state codes in accordance to existing structure and/or ISO Country standards to support downstream processes.",Product Management,Globalization
Req,DLR,32.1,1.73,Product Pricing,"Define Product Cost: Ability to build and change independent costs/margins/adjustments/restrictions for air, hotel, transportation, features, and cruise",Product Management,Product Price Planning
Req,DLR,32.1,1.74,Product Pricing,Define Product Cost: Ability to capture per person pricing,Product Management,Product Price Planning
Req,DLR,32.1,1.75,Product Pricing,"Define Product Cost: Ability to price components as per person, per package, per adult, per room, etc.",Product Management,Product Price Planning
Req,DLR,32.1,1.83,Product Definition,Ability to Receive Product Information,Product Management,Product Configuration
Req,DLR,32.1,2.02,Party,"Provide the user the ability to create, set up and manage the profile information of a customer, vendor or agency that is an organization",Party Management,Organization
Req,DLR,32.1,2.04,Party,"Provide the user the ability to create, search, display, update, save and delete a travel agency",Party Management,Organization
Req,DLR,32.1,2.10,Party,"Provide an interface that allows a user to locate, update and remove any saved communication preferences for an individual or organization",Party Management,Communication Preference
Req,DLR,32.1,2.12,Party,"Provide the user the ability to capture, store and review profile information and history.",Party Management,History
Req,DLR,32.1,3.05,Commission,Provide an interface that allows the user to manage sales commissions as part of the sales order management process.,Order Management,
Req,DLR,32.1,3.14,Commission,Provide an interface that allows the user to configure and administer sales incentives (commissions).,Party Management,
Req,DLR,32.1,4.01,Offer,Provide an accessible interface that allows the ability to search availability based on guest preferences or parameters.,Inventory Management,Search Availability based on Guest Preferences or Parameters
Req,DLR,32.1,4.02,Offer,Provide the user the ability to search availability by specific dates and a specific product.,Inventory Management,Search Dates and a Specific Product 
Req,DLR,32.1,4.03,Offer,Provide the user the ability to search availability by specific dates and a single or combination of product types. ,Inventory Management,"Search Dates and a Single Product Type or Combination of Product Types (Accommodation, Food & Beverage, Admissions, Services, Etc.) "
Req,DLR,32.1,4.04,Offer,Provide an interface that allows the user to shop for products and obtain pricing.,Order Management,
Req,DLR,32.1,4.06,Offer,Provide an interface that allows a user to locate product availability.,Order Management,Search Product Availability
Req,DLR,32.1,4.07,Offer,Provide the user the ability to quote a price for a specific offer based on the selection of products and applicable revenue management controls.,Order Management,Quote Price for Product Offer
Req,DLR,32.1,4.09,Offer,Provide the ability for a user to select single or multiple sales offers to continue for booking.,Order Management,Offer Selection
Req,DLR,32.1,5.04,Sales Management,"Provide the user the ability to calculate gross price based on net price for a sales order item (for example, determining ""rack"" rate)",Order Management,Manage Sales Orders
Req,DLR,32.1,5.05,Sales Management,"Provide the user the ability to calculate net price based on gross price for a sales order item. (for example, determining wholesale prices)",Order Management,Manage Sales Orders
Req,DLR,32.1,5.06,Sales Management,Provide an interface that allows the user to administer sales contracts in order to appropriately fulfill sales orders.,Order Management,Manage Sales Orders
Req,DLR,32.1,5.07,Sales Management,Provide an interface that allows the user to see sales incentives (commissions) as part of sales orders.,Order Management,Manage Sales Orders
Req,DLR,32.1,5.12,Sales Management,Provide the ability to store a sales item's cost and sale price information in order to accurately track margin information.,Order Management,Manage Sales Orders
Req,DLR,32.1,5.23,Sales Management,"Provide the user the ability to store external references (custom field/open field/external ID) for charges, payments and settlement methods.",Order Management,Manage Sales Orders
Req,DLR,32.1,5.26,Sales Management,Provide an interface that allows the user to book a reservation.,Order Management,Manage Reservations
Req,DLR,32.1,5.29,Sales Management,Provide the user the ability to book a sales order after said customer has completed the shop process.,Order Management,Manage Reservations
Req,DLR,32.1,6.03,Sales Management,Provide an interface that allows a user to locate and review a sales order.,Order Management,Modify Reservation
Req,DLR,32.1,6.04,Sales Management,"Provide the ability to capture, store and view sales order history ",Order Management,
Req,DLR,32.1,8.03,Customer Communication,Provide the user the ability to input/edit and send confirmation information for a sales order to the customer in order to verify order completion. ,Order Management,Manage Customer Communication Services
Req,DLR,32.1,9.02,Accounting,"Provide the ability to define separate company divisions to ensure accurate accounting management. Ex.: supplier's accounts, addresses, etc.",Order Management,Company Division Definition
Req,DLR,32.1,11.07,Information Management,Provide the ability to extract data to automatically communicate with external systems.,Order Management,Archive Data
Req,DLR,32.1,12.01,Guest Communication Services,Ability to Identify Party,Party Management,Party Profile Management
Sub,DLR,32.2,Sub Scenario 32.2 (DMod7.2),,"Modify to add air by requesting specific class of service, add OSI remarks",,
Req,DLR,32.2,1.10,Product,"Provide the ability to integrate transportation products (such as air, train, car rental, ground transportation) to be leveraged and used in the product offering portfolio.",Transportation and Procurement,Third-party Products
Req,DLR,32.2,1.13,Product,"Provide the ability to set up procured products that can be sold and fulfilled (ex.: Car Depots, Airport/City Pairs, Airlines, etc.).
",Transportation and Procurement,Pricing
Req,DLR,32.2,1.14,Product,"Provide an interface that allows for a product to be located, updated and saved.",Order Management,Product Set-up
Req,DLR,32.2,1.29,Pricing,"Provide the ability to define and manage a specific price markup per single product, package of products or a procured product.",Product Management,Pricing
Req,DLR,32.2,1.37,Product,"Provide an interface that allows a user to locate, update and save a product offering.",Product Management,Product Offer
Req,DLR,32.2,1.38,Product,"Provide an interface that allows the user to create and administer business rules for sales offers, booking, modifications, cancellations, deposits and other related accounting and sales order management activities.",Product Management,Business Rules
Req,DLR,32.2,1.52,Inventory,"Provide the user with the ability to manually and systematically create transportation allotments.  Transportation allotment examples include air transportation, train transportation and rental car transportation).",Inventory Management,Transportation
Req,DLR,32.2,1.53,Inventory,"Provide user with a lookup / search function to look up transportation allotments based on types of transportation allotment (air, train and rental car).",Inventory Management,Transportation
Req,DLR,32.2,1.58,Inventory,"Provide the ability to search availability of transportation allotments to include, but not limited to, air, train and rental car transportation.",Inventory Management,Transportation
Req,DLR,32.2,1.59,Inventory,Provide the ability to manually and systematically search inventory availability for a specific inventory item or a group of inventory items. ,Inventory Management,Availability
Req,DLR,32.2,1.62,Inventory,Provide the ability to configure inventory authorization limits in order to maintain and control limits set per inventory. ,Inventory Management,Inventory Revenue Control
Req,DLR,32.2,1.64,Inventory,"Provide the user the ability to create transportation profiles including air, train, car and other methods of transportation.",Product Management,Transportation
Req,DLR,32.2,2.08,Party,Provide the user the ability to create and set up a vendor profile for external partners.,Party Management,Organization
Req,DLR,32.2,2.12,Party,"Provide the user the ability to capture, store and review profile information and history.",Party Management,History
Req,DLR,32.2,3.07,Commission,Provide an interface that allows for the user to calculate or recalculate the commission as influenced by the sales order.,Order Management,This req and its scenario (3.13) should be under Order
Req,DLR,32.2,3.09,Commission,"Provide an interface that allows a user to locate and update existing commissions (sales, product, travel agent, etc.) as part of the sales commissions managing process.",Party Management,
Req,DLR,32.2,4.02,Offer,Provide the user the ability to search availability by specific dates and a specific product.,Inventory Management,Search Dates and a Specific Product 
Req,DLR,32.2,4.03,Offer,Provide the user the ability to search availability by specific dates and a single or combination of product types. ,Inventory Management,"Search Dates and a Single Product Type or Combination of Product Types (Accommodation, Food & Beverage, Admissions, Services, Etc.) "
Req,DLR,32.2,4.04,Offer,Provide an interface that allows the user to shop for products and obtain pricing.,Order Management,Shop for Product
Req,DLR,32.2,4.05,Offer,Provide the user the ability to add individual or pre-bundled products to an order or package.,Order Management,Add Individual Products
Req,DLR,32.2,4.06,Offer,Provide an interface that allows a user to locate product availability.,Order Management,Search Product Availability
Req,DLR,32.2,4.07,Offer,Provide the user the ability to quote a price for a specific offer based on the selection of products and applicable revenue management controls.,Order Management,Quote Price for Product Offer
Req,DLR,32.2,4.09,Offer,Provide the ability for a user to select single or multiple sales offers to continue for booking.,Order Management,Offer Selection
Req,DLR,32.2,5.29,Sales Management,Provide the user the ability to book a sales order after said customer has completed the shop process.,Order Management,Manage Reservations
Req,DLR,32.2,6.03,Sales Management,Provide an interface that allows a user to locate and review a sales order.,Order Management,Modify Reservation
Req,DLR,32.2,6.04,Sales Management,"Provide the ability to capture, store and view sales order history ",Order Management,Modify Reservation
Req,DLR,32.2,6.05,Sales Management,Provide an interface that allows a user to locate and update a sales order including customers and order status.,Order Management,Modify Reservation
Req,DLR,32.2,6.06,Sales Management,Provide an interface that allows a user to locate and update a sales order item.,Order Management,Modify Reservation
Req,DLR,32.2,6.08,Sales Management,Provide an interface that allows a user to locate and update reservations for external partners,Order Management,Modify Reservation
Req,DLR,32.2,6.20,Sales Management,Provide the user the ability to update passenger information on a sales order item.,Transportation and Procurement,Transportation
Req,DLR,32.2,8.05,Customer Communication,Provide the user the ability to input fixed and free-form internal and external comments that are compliant with legal restrictions.,Order Management,Manage Customer Communication Services
Req,DLR,32.2,8.06,Customer Communication,Provide the user the ability to search and update existing comments in order to appropriately document a customer's profile changes.,Order Management,Manage Customer Communication Services
Req,DLR,32.2,11.02,Security,"Provide historical logging of user access and activity within the system including but not limited to: reservation modifications, updates, cancellations or deletions.",Order Management,Security
Req,DLR,32.2,1.73,Product Pricing,"Define Product Cost: Ability to build and change independent costs/margins/adjustments/restrictions for air, hotel, transportation, features, and cruise",Product Management,Product Price Planning
Req,DLR,32.2,1.74,Product Pricing,Define Product Cost: Ability to capture per person pricing,Product Management,Product Price Planning
Req,DLR,32.2,1.75,Product Pricing,"Define Product Cost: Ability to price components as per person, per package, per adult, per room, etc.",Product Management,Product Price Planning
Sub,DLR,32.3,Sub Scenario 32.3 (DMod7.3),,"Modify air requesting specified Fare Basis Code, change flight SSR information",,
Req,DLR,32.3,1.10,Product,"Provide the ability to integrate transportation products (such as air, train, car rental, ground transportation) to be leveraged and used in the product offering portfolio.",Transportation and Procurement,Third-party Products
Req,DLR,32.3,1.13,Product,"Provide the ability to set up procured products that can be sold and fulfilled (ex.: Car Depots, Airport/City Pairs, Airlines, etc.).
",Transportation and Procurement,Pricing
Req,DLR,32.3,1.14,Product,"Provide an interface that allows for a product to be located, updated and saved.",Order Management,Product Set-up
Req,DLR,32.3,1.16,Product,"Provide an interface that allows for a user the ability to search, view, update and remove product to asset associations.",Product Management,Product Set-up
Req,DLR,32.3,1.26,Product,"Provide the ability to administer sales order-based business rules to include order modification, cancellation and cancellation fees. ",Product Management,Product Sales Policies
Req,DLR,32.3,1.38,Product,"Provide an interface that allows the user to create and administer business rules for sales offers, booking, modifications, cancellations, deposits and other related accounting and sales order management activities.",Product Management,Business Rules
Req,DLR,32.3,1.40,Product,"Provide the ability to administer sales order-based business rules to include order modification, cancellation and cancellation fees. ",Product Management,Sales Order Management Rules
Req,DLR,32.3,2.12,Party,"Provide the user the ability to capture, store and review profile information and history.",Party Management,History
Req,DLR,32.3,3.07,Commission,Provide an interface that allows for the user to calculate or recalculate the commission as influenced by the sales order.,Order Management,This req and its scenario (3.13) should be under Order
Req,DLR,32.3,3.08,Commission,Provide the ability for the user to reconcile travel agent commissions in order to accurately match commissions earned against what should be paid.,Order Management,
Req,DLR,32.3,3.09,Commission,"Provide an interface that allows a user to locate and update existing commissions (sales, product, travel agent, etc.) as part of the sales commissions managing process.",Party Management,
Req,DLR,32.3,6.03,Sales Management,Provide an interface that allows a user to locate and review a sales order.,Order Management,Modify Reservation
Req,DLR,32.3,6.04,Sales Management,"Provide the ability to capture, store and view sales order history ",Order Management,Modify Reservation
Req,DLR,32.3,6.05,Sales Management,Provide an interface that allows a user to locate and update a sales order including customers and order status.,Order Management,Modify Reservation
Req,DLR,32.3,6.06,Sales Management,Provide an interface that allows a user to locate and update a sales order item.,Order Management,Modify Reservation
Req,DLR,32.3,6.08,Sales Management,Provide an interface that allows a user to locate and update reservations for external partners,Order Management,Modify Reservation
Req,DLR,32.3,6.20,Sales Management,Provide the user the ability to update passenger information on a sales order item.,Transportation and Procurement,Transportation
Req,DLR,32.3,8.05,Customer Communication,Provide the user the ability to input fixed and free-form internal and external comments that are compliant with legal restrictions.,Order Management,Manage Customer Communication Services
Req,DLR,32.3,8.06,Customer Communication,Provide the user the ability to search and update existing comments in order to appropriately document a customer's profile changes.,Order Management,Manage Customer Communication Services
Req,DLR,32.3,11.02,Security,"Provide historical logging of user access and activity within the system including but not limited to: reservation modifications, updates, cancellations or deletions.",Order Management,Security
Sub,DLR,32.4,Sub Scenario 32.4 (DCxl7.4),,Cancel passenger from entire reservation,,
Req,DLR,32.4,1.14,Product,"Provide an interface that allows for a product to be located, updated and saved.",Order Management,Product Set-up
Req,DLR,32.4,1.16,Product,"Provide an interface that allows for a user the ability to search, view, update and remove product to asset associations.",Product Management,Product Set-up
Req,DLR,32.4,1.26,Product,"Provide the ability to administer sales order-based business rules to include order modification, cancellation and cancellation fees. ",Product Management,Product Sales Policies
Req,DLR,32.4,1.38,Product,"Provide an interface that allows the user to create and administer business rules for sales offers, booking, modifications, cancellations, deposits and other related accounting and sales order management activities.",Product Management,Business Rules
Req,DLR,32.4,1.40,Product,"Provide the ability to administer sales order-based business rules to include order modification, cancellation and cancellation fees. ",Product Management,Sales Order Management Rules
Req,DLR,32.4,2.12,Party,"Provide the user the ability to capture, store and review profile information and history.",Party Management,History
Req,DLR,32.4,3.07,Commission,Provide an interface that allows for the user to calculate or recalculate the commission as influenced by the sales order.,Order Management,This req and its scenario (3.13) should be under Order
Req,DLR,32.4,3.09,Commission,"Provide an interface that allows a user to locate and update existing commissions (sales, product, travel agent, etc.) as part of the sales commissions managing process.",Party Management,
Req,DLR,32.4,6.03,Sales Management,Provide an interface that allows a user to locate and review a sales order.,Order Management,Modify Reservation
Req,DLR,32.4,6.04,Sales Management,"Provide the ability to capture, store and view sales order history ",Order Management,Modify Reservation
Req,DLR,32.4,6.05,Sales Management,Provide an interface that allows a user to locate and update a sales order including customers and order status.,Order Management,Modify Reservation
Req,DLR,32.4,6.06,Sales Management,Provide an interface that allows a user to locate and update a sales order item.,Order Management,Modify Reservation
Req,DLR,32.4,6.11,Sales Management,Provide an interface that allows a user to locate and cancel an existing sales order after confirming the cancellation of the selected sales order.,Order Management,Modify Reservation
Req,DLR,32.4,6.15,Sales Management,Provide an interface that allows a user to locate and cancel an existing sales order item after confirming the cancellation of the selected sales order.,Order Management,Modify Reservation
Req,DLR,32.4,6.20,Sales Management,Provide the user the ability to update passenger information on a sales order item.,Transportation and Procurement,Transportation
Req,DLR,32.4,6.25,Sales Order Management,Ability to Cancel Sales Order,Order Management,Sales Order Maintenance
Req,DLR,32.4,6.26,Sales Order Management,Ability to Cancel Sales Order Item,Order Management,Sales Order Maintenance
Req,DLR,32.4,11.02,Security,"Provide historical logging of user access and activity within the system including but not limited to: reservation modifications, updates, cancellations or deletions.",Order Management,Security
Scenario,WDW,22.0,Scenario 22.0 (Wbook4),,"Aulani booking with insurance, agency, air and modification of arrival dates and remarks",,
Sub,WDW,22.1,Sub-Scenario 22.1 (Wbook4.1),," To validate Aulani w/agency, ins, air - Add full name to Pax 2, Gender and DOB is entered for each passenger",,
Req,WDW,22.1,1.10,Product,"Provide the ability to integrate transportation products (such as air, train, car rental, ground transportation) to be leveraged and used in the product offering portfolio.",Transportation and Procurement,Third-party Products
Req,WDW,22.1,1.11,Product,"Provide the user with a lookup / search function to look up stand-alone Products and Package Products based on key product features, attributes and characteristics.",Order Management,Product Bundling
Req,WDW,22.1,1.12,Product,Provide the user with a lookup / search function to look up product availability for a defined product.,Inventory Management,Product Bundling
Req,WDW,22.1,1.13,Product,"Provide the ability to set up procured products that can be sold and fulfilled (ex.: Car Depots, Airport/City Pairs, Airlines, etc.).
",Transportation and Procurement,Pricing
Req,WDW,22.1,1.14,Product,"Provide an interface that allows for a product to be located, updated and saved.",Order Management,Product Set-up
Req,WDW,22.1,1.15,Product,Provide the ability to associate a product to one or more assets to manage availability needs of an order.,Product Management,Product Set-up
Req,WDW,22.1,1.16,Product,"Provide an interface that allows for a user the ability to search, view, update and remove product to asset associations.",Product Management,Product Set-up
Req,WDW,22.1,1.17,Product,"Provide an interface that allows for the user to create and manage sales date definitions for a single product supporting continuous sales dates, gaps between sales dates and preventing disparate same date definitions.",Product Management,Product Sales Dates
Req,WDW,22.1,1.18,Product,Provide user with a lookup / search function to look up sales date definitions for a specific product or group of products.,Order Management,Product Sales Dates
Req,WDW,22.1,1.20,Product,"Provide an interface that allows for the user to create and manage fulfillment date definitions for a single product supporting continuous fulfillment dates, gaps between sales dates and preventing disparate same date definitions.",Product Management,Product Fulfillment Dates
Req,WDW,22.1,1.21,Product,Provide user with a lookup / search function to look up fulfillment date definitions for a specific product or group of products.,Order Management,Product Fulfillment Dates
Req,WDW,22.1,1.24,Product,"Provide an interface that allows the user to create and administer business rules for accounting, pricing and sales order management activities.",Product Management,Business Rules
Req,WDW,22.1,1.27,Pricing,"Provide the ability to define and manage a unique price for a stand-alone product, a package of products and procured products.",Product Management,Pricing
Req,WDW,22.1,1.28,Pricing,"Provide the ability to define and configure the price of a product based on multiple product dimensions such as, but not limited to, buyer type, seller type, sales dates and fulfillment dates.",Product Management,Pricing
Req,WDW,22.1,1.29,Pricing,"Provide the ability to define and manage a specific price markup per single product, package of products or a procured product.",Product Management,Pricing
Req,WDW,22.1,1.32,Pricing,"Provide the ability to support multiple tax rates when defining the price of a single product, package of products or a procured product.",Product Management,Globalization
Req,WDW,22.1,1.33,Product,"Provide the ability to create a product offering for a single stand-alone product, a package of multiple products and procured products.",Product Management,Product Offer
Req,WDW,22.1,1.36,Product,"Provide the user with a product offering lookup / search function to look up product offerings based on a range of characteristics (i.e. product offering name, product association, etc).",Order Management,Product Offer
Req,WDW,22.1,1.38,Product,"Provide an interface that allows the user to create and administer business rules for sales offers, booking, modifications, cancellations, deposits and other related accounting and sales order management activities.",Product Management,Business Rules
Req,WDW,22.1,1.58,Inventory,"Provide the ability to search availability of transportation allotments to include, but not limited to, air, train and rental car transportation.",Inventory Management,Transportation
